Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
38	-6297.190829863594	-6302.728512899477	6.3	-6297.190829863594	-5.53768303588307
39	-6297.083070980813	-6302.767431712628	6.6	-6297.083070980813	-5.6843607318147535
40	-6296.7425129920775	-6302.447596704103	6.7	-6296.7425129920775	-5.705083712025337
41	-6296.715798726157	-6303.442185131352	6.9	-6296.715798726157	-6.72638640519463
42	-6296.043991192382	-6301.395323066212	7.0	-6296.043991192382	-5.35133187382975
43	-6295.811779686907	-6301.878872060292	7.1	-6295.811779686907	-6.067092373385329
44	-6295.349453594733	-6300.676286709818	7.2	-6295.349453594733	-5.326833115084866
45	-6295.287634632795	-6306.232019476573	7.3	-6295.287634632795	-10.944384843779053
46	-6295.20132067692	-6301.51235033718	7.4	-6295.20132067692	-6.3110296602600116
47	-6295.0980401867	-6300.552694073695	7.5	-6295.0980401867	-5.454653886995773
48	-6295.075229234937	-6300.724002226923	7.6	-6295.075229234937	-5.648772991986684
49	-6294.9904970582875	-6300.963338326748	6.8	-6294.9904970582875	-5.972841268461075
50	-6294.966288414441	-6300.462374041732	6.9	-6294.966288414441	-5.496085627290878
51	-6294.8911043582075	-6301.137130707872	7.0	-6294.8911043582075	-6.246026349664156
52	-6294.879516118009	-6300.5478490467995	7.1	-6294.879516118009	-5.6683329287903375
53	-6294.874489293289	-6300.3799570133515	7.2	-6294.874489293289	-5.5054677200626285
54	-6294.869907142994	-6300.309866660003	7.3	-6294.869907142994	-5.439959517008946
55	-6294.869422848192	-6300.372196903847	7.4	-6294.869422848192	-5.502774055655246
56	-6294.866912367665	-6300.272098101235	7.5	-6294.866912367665	-5.405185733570966
57	-6294.819010797739	-6300.1693531889105	7.6	-6294.819010797739	-5.3503423911714965
58	-6294.763917117373	-6300.858483368599	7.7	-6294.763917117373	-6.094566251225987
59	-6294.735706623131	-6300.660012574548	6.0	-6294.735706623131	-5.924305951417527
60	-6294.71948361379	-6300.624775136784	6.1	-6294.71948361379	-5.905291522993853
61	-6294.716375936897	-6300.144962937449	6.2	-6294.716375936897	-5.428587000552318
62	-6294.710857982591	-6300.102545104698	6.3	-6294.710857982591	-5.391687122107586
63	-6294.708638638563	-6300.192619653385	6.3	-6294.708638638563	-5.483981014822604
64	-6294.704944578984	-6300.809802456614	6.4	-6294.704944578984	-6.104857877629639
