Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
41	-7096.504593629502	-7107.665451625562	8.4	-7096.504593629502	-11.160857996060054
42	-7095.962786262692	-7106.066453466647	8.5	-7095.962786262692	-10.103667203954835
43	-7095.305237096552	-7106.199336809779	8.6	-7095.305237096552	-10.89409971322719
44	-7095.070071275671	-7108.872476883754	8.7	-7095.070071275671	-13.802405608083046
45	-7094.545507064201	-7107.514293770775	8.8	-7094.545507064201	-12.96878670657414
46	-7094.233459125995	-7105.716079574867	8.9	-7094.233459125995	-11.482620448871957
47	-7094.063301175068	-7105.569883164909	9.0	-7094.063301175068	-11.506581989841044
48	-7094.032037652309	-7104.5172314599595	9.1	-7094.032037652309	-10.485193807651184
49	-7094.014063893343	-7105.407815090777	9.9	-7094.014063893343	-11.393751197434895
50	-7093.970136852563	-7106.5452440590925	10.0	-7093.970136852563	-12.575107206529626
51	-7093.943455507285	-7104.579679918128	10.1	-7093.943455507285	-10.636224410842946
52	-7093.895286557514	-7105.031827961786	10.1	-7093.895286557514	-11.136541404272108
53	-7093.890593421479	-7105.383244669027	10.2	-7093.890593421479	-11.492651247548023
54	-7093.851864570076	-7104.377095827453	10.3	-7093.851864570076	-10.525231257376223
55	-7093.851851901056	-7104.796920950476	10.4	-7093.851851901056	-10.945069049420574
56	-7093.8191499871955	-7105.774495417603	10.5	-7093.8191499871955	-11.95534543040731
57	-7093.800896516356	-7105.935087363488	10.6	-7093.800896516356	-12.134190847131682
58	-7093.796869976556	-7105.827458053121	10.7	-7093.796869976556	-12.030588076564259
59	-7093.791113307812	-7104.401798412375	8.1	-7093.791113307812	-10.610685104562513
60	-7093.790964949523	-7105.742711187561	8.2	-7093.790964949523	-11.951746238038222
61	-7093.784826714408	-7104.808617911192	8.3	-7093.784826714408	-11.023791196784462
62	-7093.779990040816	-7104.724797199662	8.3	-7093.779990040816	-10.94480715884576
63	-7093.777112790017	-7105.453326051031	8.4	-7093.777112790017	-11.67621326101366
64	-7093.7740720991005	-7104.476394037076	8.5	-7093.7740720991005	-10.702321937975581
65	-7093.768747802372	-7104.896399510419	8.6	-7093.768747802372	-11.127651708047242
66	-7093.7642561420025	-7104.887208113767	8.6	-7093.7642561420025	-11.122951971764763
67	-7093.761896350479	-7106.495866581127	8.7	-7093.761896350479	-12.733970230647946
68	-7093.759998236004	-7104.53238902038	8.8	-7093.759998236004	-10.772390784375977
69	-7093.757906215188	-7104.970335861244	7.7	-7093.757906215188	-11.21242964605588
70	-7093.755812398538	-7104.524603150804	7.8	-7093.755812398538	-10.768790752266233
71	-7093.755648043235	-7106.412908262615	7.9	-7093.755648043235	-12.657260219380483
72	-7093.755218456526	-7105.6812626585	7.9	-7093.755218456526	-11.926044201973745
73	-7093.752590240785	-7106.201611639201	8.0	-7093.752590240785	-12.449021398415567
74	-7093.7518268894	-7104.610476141305	8.1	-7093.7518268894	-10.858649251905335
75	-7093.751115185468	-7104.458280864246	8.1	-7093.751115185468	-10.707165678778495
