Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
49	-6679.915446066579	-6690.13152882947	7.7	-6679.915446066579	-10.216082762891117
50	-6679.886197780975	-6688.9868916102205	7.8	-6679.886197780975	-9.10069382924536
51	-6679.875136441676	-6688.515664330092	7.9	-6679.875136441676	-8.640527888415802
52	-6679.852308065342	-6688.858698054667	8.1	-6679.852308065342	-9.006389989324726
53	-6679.839377752376	-6688.638032632349	8.2	-6679.839377752376	-8.798654879972931
54	-6679.697241365007	-6688.80729602869	8.4	-6679.697241365007	-9.110054663682794
55	-6679.69649756074	-6688.586174960787	8.5	-6679.69649756074	-8.889677400046846
56	-6679.677148813324	-6688.312971088067	8.6	-6679.677148813324	-8.635822274742955
57	-6679.61184075284	-6688.21162255099	8.8	-6679.61184075284	-8.599781798149856
58	-6679.532632806252	-6688.516836771693	8.9	-6679.532632806252	-8.984203965441166
59	-6679.426818943902	-6687.966564142379	9.3	-6679.426818943902	-8.539745198476878
60	-6679.426496573388	-6689.033044711181	9.4	-6679.426496573388	-9.606548137793059
61	-6679.412749414845	-6690.251909019751	9.6	-6679.412749414845	-10.839159604905944
62	-6679.397929722224	-6688.1078213629835	9.7	-6679.397929722224	-8.70989164075941
63	-6679.386269683381	-6687.972946470567	9.8	-6679.386269683381	-8.586676787185805
64	-6679.3662961188575	-6689.74190900785	10.0	-6679.3662961188575	-10.375612888993
65	-6679.361539104099	-6688.364969075222	10.1	-6679.361539104099	-9.003429971122472
66	-6679.36024255411	-6688.380199666115	10.3	-6679.36024255411	-9.019957112004828
67	-6679.331391457226	-6689.322514872292	10.4	-6679.331391457226	-9.99112341506596
68	-6679.318225770379	-6688.802327355796	10.6	-6679.318225770379	-9.48410158541612
69	-6679.305103192882	-6688.703655702513	10.7	-6679.305103192882	-9.398552509630957
70	-6679.299795640179	-6688.032081322692	10.9	-6679.299795640179	-8.732285682512806
71	-6679.2937503477115	-6688.89355178962	11.0	-6679.2937503477115	-9.59980144190851
72	-6679.2892397886235	-6688.266136620598	11.1	-6679.2892397886235	-8.976896831974814
