Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
24	-6354.572625447312	-6361.647884605407	2.7	-6354.572625447312	-7.075259158094573
25	-6353.6646630211935	-6359.107643441704	2.6	-6353.6646630211935	-5.442980420509819
26	-6346.029066611152	-6350.969822371783	2.6	-6346.029066611152	-4.940755760631307
27	-6344.161620687314	-6350.081995599654	2.6	-6344.161620687314	-5.920374912339755
28	-6342.307786401765	-6346.6782548095725	2.6	-6342.307786401765	-4.370468407807547
29	-6334.479241589276	-6339.958441751566	2.5	-6334.479241589276	-5.479200162290213
30	-6332.188673599602	-6337.766053687112	2.5	-6332.188673599602	-5.57738008750975
31	-6329.612418566365	-6335.731388621624	2.5	-6329.612418566365	-6.118970055259226
32	-6325.737515004859	-6331.0555345668745	2.6	-6325.737515004859	-5.31801956201534
33	-6324.692661774252	-6331.278299076553	2.6	-6324.692661774252	-6.585637302300661
34	-6323.375891436624	-6328.779515351125	2.6	-6323.375891436624	-5.403623914500888
35	-6320.662103944266	-6326.105313812414	2.7	-6320.662103944266	-5.443209868148533
36	-6320.0029996685535	-6325.129204334208	2.7	-6320.0029996685535	-5.126204665654488
37	-6318.180122583567	-6322.972505016376	2.8	-6318.180122583567	-4.79238243280912
38	-6317.633966993485	-6323.637532270697	2.8	-6317.633966993485	-6.003565277211941
39	-6315.968037941444	-6321.442883876427	2.8	-6315.968037941444	-5.474845934982697
40	-6313.998231957051	-6318.8837846661645	2.9	-6313.998231957051	-4.8855527091133055
41	-6313.248991871486	-6318.261258111781	2.9	-6313.248991871486	-5.012266240294766
42	-6313.183837416091	-6318.522250570055	3.0	-6313.183837416091	-5.338413153963906
43	-6312.77178719201	-6317.805024516203	3.0	-6312.77178719201	-5.033237324192411
44	-6312.761172681507	-6318.539924775528	3.1	-6312.761172681507	-5.778752094021158
45	-6312.690132445115	-6317.814946555395	3.1	-6312.690132445115	-5.124814110280639
46	-6312.635350369781	-6317.751097979348	3.2	-6312.635350369781	-5.115747609566947
47	-6312.5701951257315	-6317.540343757756	3.2	-6312.5701951257315	-4.970148632024294
48	-6312.564024143487	-6317.529636011951	3.3	-6312.564024143487	-4.9656118684645545
49	-6312.530743469231	-6318.012810568513	3.5	-6312.530743469231	-5.482067099281457
50	-6312.500080638797	-6317.749993757877	3.5	-6312.500080638797	-5.249913119079393
51	-6312.473847897766	-6317.4341750219855	3.6	-6312.473847897766	-4.96032712421939
52	-6312.435017285832	-6317.7762629144445	3.7	-6312.435017285832	-5.341245628612315
53	-6312.364180293002	-6317.508869926722	3.7	-6312.364180293002	-5.144689633718881
54	-6312.343811799192	-6318.060808553716	3.8	-6312.343811799192	-5.716996754524304
55	-6312.331744799809	-6317.325385033125	3.8	-6312.331744799809	-4.993640233316434
56	-6312.329744146009	-6320.099226752975	3.9	-6312.329744146009	-7.769482606965936
57	-6312.329228325134	-6317.312033000518	3.9	-6312.329228325134	-4.982804675383858
58	-6312.323510192933	-6317.493540735927	4.0	-6312.323510192933	-5.170030542993944
59	-6312.315504740322	-6317.681833707113	4.2	-6312.315504740322	-5.366328966791555
60	-6312.311144721478	-6317.93229498165	4.3	-6312.311144721478	-5.6211502601718495
61	-6312.308170121353	-6317.309092124001	4.3	-6312.308170121353	-5.000922002647865
62	-6312.306832421424	-6319.256818147451	4.4	-6312.306832421424	-6.949985726027352
63	-6312.302056779599	-6317.310729607305	4.5	-6312.302056779599	-5.0086728277059045
64	-6312.29725073174	-6317.452012333818	4.5	-6312.29725073174	-5.154761602078235
65	-6312.295292026084	-6317.915985351362	4.6	-6312.295292026084	-5.6206933252782925
66	-6312.295178197041	-6317.440692786071	4.7	-6312.295178197041	-5.145514589029542
67	-6312.2893551961915	-6317.291315157679	4.7	-6312.2893551961915	-5.0019599614873895
68	-6312.28556028824	-6317.491959662558	4.8	-6312.28556028824	-5.206399374317812
69	-6312.28359647174	-6317.803456071648	5.1	-6312.28359647174	-5.519859599908487
70	-6312.280887068471	-6317.298251710453	5.2	-6312.280887068471	-5.017364641981754
71	-6312.280513587051	-6317.321382930952	5.2	-6312.280513587051	-5.040869343900565
72	-6312.28048245374	-6317.295772176399	5.3	-6312.28048245374	-5.015289722658843
73	-6312.280120560956	-6317.540873223612	5.4	-6312.280120560956	-5.260752662656548
74	-6312.280098021201	-6318.8498472137335	5.5	-6312.280098021201	-6.5697491925317655
75	-6312.279924889738	-6317.307234507711	5.5	-6312.279924889738	-5.027309617972347
76	-6312.279920931003	-6317.429938772172	5.6	-6312.279920931003	-5.150017841169162
