Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
23	-7470.586790358567	-7483.463785649818	4.4	-7470.586790358567	-12.876995291251253
24	-7470.114044718856	-7483.586167594786	4.5	-7470.114044718856	-13.472122875929701
25	-7469.6839908771935	-7484.18727523364	4.7	-7469.6839908771935	-14.503284356447061
26	-7467.951776175017	-7478.962400038193	4.8	-7467.951776175017	-11.01062386317645
27	-7466.710573276517	-7478.283473183994	5.0	-7466.710573276517	-11.572899907476861
28	-7464.09876239239	-7475.322539451034	5.2	-7464.09876239239	-11.223777058643119
29	-7463.155300918485	-7476.30440406401	5.6	-7463.155300918485	-13.149103145523952
30	-7460.182577166132	-7474.840268441632	5.8	-7460.182577166132	-14.657691275499669
31	-7459.678003907417	-7469.5398657894275	6.0	-7459.678003907417	-9.861861882010341
32	-7456.782506573115	-7471.917706742255	6.1	-7456.782506573115	-15.135200169140168
33	-7453.151471334477	-7472.202078654207	6.3	-7453.151471334477	-19.050607319730084
34	-7451.626501572526	-7464.850329771664	6.4	-7451.626501572526	-13.223828199138929
35	-7450.681002237991	-7463.478608294956	6.6	-7450.681002237991	-12.797606056964836
36	-7447.9824065771945	-7458.942215484116	6.7	-7447.9824065771945	-10.959808906921591
37	-7446.615762995976	-7458.175552175143	6.9	-7446.615762995976	-11.559789179167161
38	-7445.880784573431	-7462.495056416075	7.1	-7445.880784573431	-16.614271842644733
39	-7445.6881733161845	-7458.992267514302	5.9	-7445.6881733161845	-13.304094198117086
40	-7445.0983811486785	-7456.696599752166	6.1	-7445.0983811486785	-11.598218603486671
41	-7444.6558888873005	-7459.2060503840785	6.2	-7444.6558888873005	-14.550161496777628
42	-7444.636504009741	-7458.142218799763	6.3	-7444.636504009741	-13.505714790022914
43	-7444.407756645481	-7459.061170189583	6.5	-7444.407756645481	-14.653413544102065
44	-7444.132770160042	-7462.570081174548	6.6	-7444.132770160042	-18.43731101450617
45	-7443.8323713005775	-7457.276498621193	6.7	-7443.8323713005775	-13.44412732061593
46	-7443.724415558152	-7459.173484276316	6.8	-7443.724415558152	-15.44906871816436
47	-7443.717566213425	-7456.55420200092	7.0	-7443.717566213425	-12.836635787495021
48	-7443.700697104048	-7458.885560732131	7.1	-7443.700697104048	-15.184863628083118
49	-7443.639715144904	-7458.394509840544	7.6	-7443.639715144904	-14.754794695640033
50	-7443.529495005823	-7456.867167999314	7.7	-7443.529495005823	-13.337672993490724
51	-7443.523381830394	-7458.086851368823	7.9	-7443.523381830394	-14.56346953842854
52	-7443.444761471981	-7457.67024334843	8.0	-7443.444761471981	-14.225481876448265
53	-7443.437116659554	-7458.148113101273	8.1	-7443.437116659554	-14.710996441719939
54	-7443.436762550794	-7458.995799749524	8.2	-7443.436762550794	-15.55903719873028
55	-7443.434508143777	-7456.933127043321	8.3	-7443.434508143777	-13.49861889954435
56	-7443.434188101297	-7458.418379021091	8.4	-7443.434188101297	-14.984190919794283
57	-7443.43383025523	-7460.305323007443	8.5	-7443.43383025523	-16.87149275221304
58	-7443.430310049379	-7456.057595307051	8.6	-7443.430310049379	-12.627285257672249
59	-7443.421591231112	-7457.842234914678	8.0	-7443.421591231112	-14.42064368356547
60	-7443.421412034298	-7458.828235118924	8.1	-7443.421412034298	-15.406823084625813
61	-7443.420245713279	-7468.093955325574	8.2	-7443.420245713279	-24.67370961229538
62	-7443.414324941923	-7458.8691550735975	8.3	-7443.414324941923	-15.454830131674626
63	-7443.414234587754	-7458.74580344088	8.4	-7443.414234587754	-15.331568853125809
64	-7443.408492585509	-7460.111271510117	8.5	-7443.408492585509	-16.70277892460847
65	-7443.4066253725605	-7456.78810881664	8.5	-7443.4066253725605	-13.381483444079223
66	-7443.406534406124	-7457.885103239846	8.6	-7443.406534406124	-14.478568833722644
67	-7443.406379745572	-7457.031192668947	8.7	-7443.406379745572	-13.624812923375487
68	-7443.40605551175	-7457.4472166019505	8.8	-7443.40605551175	-14.041161090200106
69	-7443.403289020704	-7458.426507418431	8.7	-7443.403289020704	-15.023218397727607
70	-7443.402985107695	-7457.6737363760185	8.8	-7443.402985107695	-14.270751268324023
71	-7443.4014023813	-7461.312752410931	8.8	-7443.4014023813	-17.911350029631606
72	-7443.40138907562	-7457.6756120344735	8.9	-7443.40138907562	-14.274222958853777
